text,sentiment
matchmaking sering gak imbang percuma fitur pilih role tp nunggu jam gilir milih roam langsung detik kemudian gitu selalu tim ngelawak jadi apa guna nih pick roam kalau hero damage dealernya ngelucu,Netral
baik bug player solo mungkin developer udah tahu match making ga imbang sinyalll rusak kali sih full in game rusak patah patah malah satu tim leg semua musuh aman aja lah baik,Negatif
makin parah gamenya teman satu tim imbang update makin gak jelas update lag parah player kena hukum kurang angka ada yg feeder langsung kena sangsi uninstal gamenya main game,Negatif
game rusak masalah jaring pingnya hijau tiba aja jadi lag pas mau kontek turtle lord terus kalau main solo banding selalu kasih team beban kadang nabrak trio jago jago player gak bakal lawan vs musuh boot baik dong jngn player pindah game belah,Negatif
kecewa moba sekarang ngasih musuh team g masuk akal sekali team enak musuh imbang jaring lag sampe skill delay parah koreksi lah min,Negatif
main sering imbang entah tim b d h msuh yg terlalu jago itu sangat rugi sekali akhir akhir paling sering rasa tim b d h pada tim yg main kompak kalo percaya kalian pihak moonton cek sendiri history main saya saya sangat suka main sistem matchmaking nya terlalu setting buruk orang yg main solo duo sekian terimakasih moga baca sama pihak moonton,Negatif
moonton kalah mvp ranked jangan turun bintang kasi kalau udah update kasih bintang game yang paling lekat otak saya jadi susah mau pensi,Netral
tolong kenapa selalu alami kendala koneksi padahal koneksi internet aman ketika main mobile legends ping stabil sangat parah apa game nya,Netral
game rank aja cuman lawan nya susah kalau tim dark system makanya aku kasih bintang satu moonton jelek aku selalu dpt tim dark system mulu tiap naik season selalu download data nya lama bgt pas main clasik nah tinggal persen nah pas selesai main malah kurang jadi persen makanya game lain,Negatif
system nya baik dulu bikin skin banyak masa main ketemu darksystem mulu ama sinyal ngeleg kalo mau rating bagus minimal baik dulu game nya jangan banyakin skin skin nya system nya dulu di baik tidak perlu skin gratis hanya perlu main tim bagus sama sinyal bagus sama loading screen lancar gak stak mulu please moonton,Positif
game rusak baru update season ml rusak parah sinyal gk gerak aku selaluuu ketemu musu yg gk masuk akal tim yg luar nurul tim gw drak sistem semua muntun udah mac kalah mulu aku udah muak ketemu tim yg drak semua muntun baik gem,Negatif
game benar seru mabar jadi bahan gabut belakang saya alami relog terus terus logo mobile legend interface mohon baik relog itu tidak jadi afk,Positif
turut game sangat bagus tampil ui keren skin bagus bohong aku kasih bintang biar ulas letak paling atas benar montoon cuman banyak rilis skin baik tampil ui baik sistem matchmaking please lah betapa buruk sistem matchmaking mobile legends banyak tim ngetrol player gak ramah asik temu player skill nya tara mpl padahal main rank baik sistem matchmaking,Positif
dear moonton game sayang ku tiap aku main beri team aneh kalau musuh nya udah ngerti main team kaya mula kaku ayo jangan pilih kasih gitu bukan maksud nya ngehina yh emang segi game team musuh beda banget team bot musuh jago pakai hero power team kaya main pakai hero gak tolong imbang main nya,Netral
ga tau makin update makin bikin game nya macet macet ngeframe gitu padahal awal download game lancar jaya sangat lancar pokok ga tuh macet macet padahal pakai perangkat yg sama bikin alam main ga seru terus jaring bagus malah lag pas jaring jelek terus chat in game maaf lag kata jaring bagus apa moonton dapet tim ga pernah bener dah kalah mvp mulu jadi malas mau main lah minimal dpt tim yg imbang gitu makin kocak matchx,Negatif
akan reset season telah reset season game selalu error tahu jadi entah bug game sebut dari hp,Negatif
dong ton gamenya benerin kemaren eror mulu padahal jaring bagus malah in game langsung merah pingnya aneh banget kalo bener kasih bintang,Positif
moonton hapus verifikasi nyusahin kalo mau ganti akun jadi gak main game semenjak akun verifikasi karena gak login aku kalo minta kode verifikasi muncul email jadi hapus game tidak main lagi,Negatif
ganti season selalu ngeleg parah buat alam main nyaman banyak player yg singaja main bot yg buat stres emosi,Netral
game tambah stress bikin orang jadi gila banyak lose streak waktu match tengah jam udah gitu selalu tim dark sistem lama lama bikin orang depresi berat bikin sama moonton satu masalah jaring gk jelas mohon baca jangan buat orang jadi stress,Negatif
bagai player sepuh main mobilelegends rilis sekarang sangat kecewa game tiap strategi main adil misal nih main rank solo makin hari makin susah contoh tim isi nya kaya orang gak waras bot tim lawan bagus banget seperti tim padahal mobile legends sudah makin maju fitur bagus kenapa matchmakingnya ubah jadi moonton liat kondisi playernya jangan kikir,Positif
gamenya baguss banget bagus buat hapus pas main seruuu banget asikk beuhh bikin stres monkeyy apa jaring g gendeng gila gak manuk akal gajelas inti jangan lupa download kalo kalian ken stress,Positif
si update baru game tambah berat ayo monton masa iya sekarang hp android udah ga support buat main kadang ngeleg kadang stak ayo pikir orang luar sana nasib kaya kan main cari hibur bukan dapet hibur malah tambah stress pihak monton kecil rate fram nya udah main game sampe skrg tambah berat aja game sekian terimakasih,Negatif
hahahaha game sangat senang main ketemu drak sistem terus jadi rank aku turun turun jadi aku ajak main aja orang drak sistem biar rank ku turun turun sumpah game sangat senang buat ku gila tres,Netral
cuma satu tolong baik isu jaring in game nya serius masa macht pertama bagus ngelag sedikit macth dua langsung beri sinyal full merah satu macth full,Netral
kasih bintang bukan bagus yah ulas paling atas dapat tahu orang jadi masalah nya bagi tim moonton developer nya imbang kan player mu udh effort banget mau main dapat tim dark sistem bisa main lah moonton jangan bikin kecewa player mu udh hampir match ketemu tim ampas semua pemberitahuan baru match ml di main kan moonton di balik layar,Netral
game jelek tiba aja ngeframe ingame pas relog gak langsung ingame mau matching ulang gak,Negatif
monton apa coba baik sistem match nya capek aku kasih dark system sering menang kalah musuh kapan aku naik rank kalo kek gitu males lah main kalo gin baik sistem match nya selalu gak adil,Positif
gacocok mainin game rusak ngasih tim ga masuk akal gajelas terus gausah main ada bikin kalian semua jadi stress cuma gara gara game ga muas game nya isi orang orang gajelas juga banyak bug lag bikin naik darah contoh main sinyal aman kenceng pas war jadi lag padahal sinyal hijau jadi saran kalian gausah mainin game,Negatif
game rusak match making payah ganggu sinyal meski sinyal asli sedang bagus masalah freeze gak kunjung hilang bukan masalah perangkat gw selalu force close masuk match pas masuk beri kabel afk padahal main jauh lebih lama durasi afk payah ni game rusak,Negatif
main game buat ngilangin tres malah nambah tres game setress tiap main solo duo trio sisa dark sistem game rusak,Negatif
makin kesini makin berat game gw sampe reset hp atur pabrik sampe x hapus ulang ml terus terus tetep aja malah nge stuck lobby kagak di pencet pindah pindah sama sekali mungkin emng pindah game kaya nya,Negatif
beri pilih logout akun sulit buat akun baru tidak pilih logout ganti akun coba hapus data uninstall saat instal ulang otomatis login akun sudah ada,Netral
system ml habis season ngeleg padahal sinyal bagus baik hanya saja nyata memang semua nya ngeleg padahal sinyal bagus ini segera di baik terimakasih,Positif
jujur kesel banget bikin emosi dua jadi terus pertama mau ngepost album foto sama sekali bisa coba game malah balik loading screen mobile legends kayak login ulang sendiri kalau begitu malah keluar balik lobby mobile legends kemarin coba kali kali sekarang sama aja dua pas main sering masalah fokus war tiba tiba ngelag freeze padahal koneksi lancar ini jelas ganggu gameplay bikin,Negatif
dear monton game lu udah bagus servernya baik masalah jaring tempat gw lancar kok di in game pingnya merah gimana dong mau main masa main emosi terus,Positif
aneh dulu masalah game cuma sistem matchmaking yg ga adil tim beri tidak jago bot rata tim itu pick hero miya vexana ga main cuma jalan terus mati aneh nya tim musuh kasih jago tim bot main duo sama teman tapi tim ga guna sama sekali mereka gabisa main kill bagaimana gimana mau nyiptain game yg ramah lingkung kalo game nya aja ga beneran matchmaking nya,Netral
tiap akhir seson lostrek gua udah glory bintang dikit imortal malah lostrek bintang gua sih suka game nya gua kagak suka sistem nya baik sistem nya,Positif
game nya bagus tolong musuh nya suka benteng jadi kesel sama darah nya suka cepet abis padahal udah pake hero bagus sama lihat kuat,Positif
monton ku saran kalo main laku langgar di hukum berat soal aku kalah gara gara yang afk merka laku troll nah otomatis jadi kalah nah gua ngalamin gua los trek moga monton jadi lebih bagus,Positif
baik sistem aman akun w kehack orang sampe sekarang gabisa balik udah nyoba account center lu moonton malah nyusahin jadi makin susah dapet informasi mending benerin tu sistem aman bisa akun udah dikaitin malah gampang ubah pake apl asing gilir mau w pulihin malah gagal terus coba deteksi bener,Positif
game banyak bug mau end base musuh selalu ngelag tiba padahal jaring bagus full hadeh kali benerin deh ga cuman ada bug gabisa tap pas habis tanding hadeh game makin kesini makin kesana game dongo,Negatif
game ngeleg mlu heran udah mah kasi dark system trus gk ad kasi am player baik dong pihak monton baik system jaring nya jangan dikit dikit ngestuck trus tiba tiba jalan tembok arah turet musuh trus sama di baik system pilih tim jangan di kasi nya orang gabisa maen trus capek klo gtu playernya hibur enggak stres iya baik semua pihak monton semua player nikmat main baik senang sekian terimakasih gtu aj dh,Positif
jujur jadi kecewa akhir akhir jaring jadi jelek main rank wajar masalah jaring untung pihak lawan padahal asal pingnya normal tiba ngeleg aprah baik di masalah jaring coba pake jaring wifi seluler sama,Negatif
gamenya bagus benci main solo rank dapat tim yang suka ngetrol hanya penting diri sendiri mau kontribusi tim nya alami lose streak kalah trus terus usaha sabar sabar saya sudah habis,Positif
jaring benerin napa gw maen hok pubg aja ga parah lagnya lain aja masalahin jaring tambah tim ga imbang gilir di report ga kena kalo kek gin terus makin sepi ga bakal heran gw tutup aja ga heran deh,Negatif
yah kali main solo rank lose streak terus kalau dapet tim dark sistem udah lah tim gue sama tim musuh gk tara tim musuh pada jago jago semua udah lah gue gendong mati mati ujung ujung kalah saya harap moonton menyeimbangka musuh tim nya harap kurang player dark sistem,Netral
main tim bot trs kalah mulu rank jadi males main nya ga adil rasa baru naik dah di turunin bintang monton tolong masa dapat tim kayak gitu mulu jadi capek mau main beda sama tim lawan hebat semua lah dpt tim hyper indomaret mm ga exp mati terus capek lh weii rasa mohon dong min tim ny tara capek loh naikin rank susah payah malah turun mulu ketemu musuh duo squad trio kadang ber sedangakn tim ku tu solo smua,Negatif
sama game rusak utama bagi loading per aksi ganti akun aja sulit suruh cek gmail buat kode pas cek gak kirim kode pas balik game malah ngulang masukin email sandi trus buffering padahal sinyal lancar bego bet dah sistem nya kadang malah suruh nunggu menit padahal salah lu nya moonton di klik malah gak keluar pop up nya maksdnya gimana moonton bego bet dah,Negatif
game rusak sih gw reset manajemen konten karna bug data mobile legend nah butuh jam buat selesain data abis selesai login nah malah gamenya rusak ga masuk stuck logo mobile legend bang bang klo ya udah ganti bahasa gamau ganti hero ga loading cuman gambar doang d ga mau muncul coba tes custom suara hero ga suara skillnya ga paling cuman suara turet nyerang ga notif kill udah gitu doang baik moonton game mu,Negatif
game nya bagus banyak skin gratis udah oke si ada kurang masa jaring hp bagus game ngelag parah merah ujung ujung nya tinggal level gold bug nya banyak banget terkadang pas main keluar tiba tiba suara tiba tiba kaya suara on mic apa darksystem hapus aja masa mau mythic tiba tiba turun samapai epic legend kan gak enak makasih uda ngasih banyak skin gratis moga di baca di baik,Netral
banget moonton hayabusa nerf nya terlalu lebih banget soal bagai player hayabusa sulit shadow nya yg terlalu pendek buat haya gampang ter pick off musuh susah buat kabur jadi kalo di balikin kaya mula jangan shadow skil nya yg buat ciri khas hayabusa jadi hilang and jelek nya cara main nya jadi lebih sulit di dengar sekian terimakasih,Negatif
